Iteration Mean StdDeviation
1057 6.34963 0.404187
1058 6.21103 0.00269657
1059 6.21065 1.88486e-07
1060 6.21495 0.0279222
1061 6.21065 1.88486e-07
1062 6.23001 0.077015
1063 6.23276 0.12127
1064 6.21065 1.88486e-07
1065 6.21065 1.88486e-07
1066 6.24694 0.153606
1067 6.24274 0.152613
1068 6.21252 0.00916115
1069 6.26604 0.236411
1070 6.21065 1.88486e-07
1071 6.22652 0.108397
1072 6.21065 1.88486e-07
1073 6.21065 1.88486e-07
1074 6.22448 0.0968096
1075 6.27034 0.242109
1076 6.21065 1.88486e-07
1077 6.26283 0.214617
1078 6.21065 1.88486e-07
1079 6.33091 0.418204
1080 6.27735 0.289835
1081 6.21065 1.88486e-07
1082 6.23614 0.0796455
1083 6.22676 0.083732
1084 6.21065 1.88486e-07
1085 6.28153 0.287352
1086 6.21065 1.88486e-07
1087 6.21065 1.88486e-07
1088 6.29842 0.299952
1089 6.36175 0.419859
1090 6.21065 1.88486e-07
1091 6.21142 0.00377441
1092 6.21065 1.88486e-07
1093 6.21065 1.88486e-07
1094 6.21065 1.88486e-07
1095 6.21625 0.0391893
1096 6.21065 1.88486e-07
1097 6.21065 1.88486e-07
1098 6.24216 0.134661
1099 6.21065 1.88486e-07
1100 6.21158 0.00654504
1101 6.29541 0.301297
1102 6.48715 0.718511
1103 6.81765 1.19177
1104 6.32651 0.317127
1105 6.44066 0.61945
1106 6.28167 0.26978
1107 6.21065 1.88486e-07
1108 6.50078 0.710098
1109 6.54752 0.677888
1110 6.34294 0.38525
1111 6.22309 0.0870794
1112 6.23099 0.102207
1113 6.22965 0.0961356
1114 6.67727 0.987744
1115 6.49636 0.569232
1116 6.41231 0.471553
1117 6.6547 1.03182
1118 6.21065 1.88486e-07
1119 6.23565 0.110017
1120 6.21065 1.88486e-07
1121 6.25941 0.202706
1122 6.21065 1.88486e-07
1123 6.21135 0.0049094
1124 6.5728 0.807109
1125 6.22297 0.0610907
1126 6.31242 0.308415
1127 6.44161 0.60743
1128 6.42844 0.53917
1129 6.63201 0.910598
1130 6.57011 0.668621
1131 6.30637 0.288614
1132 6.21065 1.88486e-07
1133 6.45589 0.719954
1134 6.21065 1.88486e-07
1135 6.21065 1.88486e-07
1136 6.22214 0.0565085
1137 6.34932 0.599282
1138 6.62182 0.895981
1139 6.38806 0.610423
1140 6.5708 0.812961
1141 6.29636 0.246961
1142 6.21065 1.88486e-07
1143 6.26475 0.211783
1144 6.31949 0.533994
1145 6.21065 1.88486e-07
1146 6.28538 0.201939
1147 6.56932 0.881014
1148 6.21065 1.88486e-07
1149 6.21065 1.88486e-07
1150 6.21065 1.88486e-07
1151 6.21065 1.88486e-07
1152 6.21065 1.88486e-07
1153 6.35174 0.404411
1154 6.23253 0.14823
1155 6.31869 0.300163
1156 6.41311 0.515335
1157 6.36069 0.456968
1158 6.21065 1.88486e-07
1159 6.21103 0.00269657
1160 6.21065 1.88486e-07
1161 6.21065 1.88486e-07
1162 6.52803 0.748428
1163 6.21065 1.88486e-07
1164 6.21065 1.88486e-07
1165 6.22128 0.0515502
1166 6.38838 0.559928
1167 6.21065 1.88486e-07
1168 6.26927 0.239391
1169 6.23226 0.113288
1170 6.23658 0.0905387
1171 6.21065 1.88486e-07
1172 6.21423 0.0208164
1173 6.21065 1.88486e-07
1174 6.21065 1.88486e-07
1175 6.21588 0.0366275
1176 6.24164 0.152205
1177 6.25942 0.239051
1178 6.21065 1.88486e-07
1179 6.22909 0.111565
1180 6.21065 1.88486e-07
1181 6.21065 1.88486e-07
1182 6.61933 1.10906
1183 6.21065 1.88486e-07
1184 6.29654 0.309712
1185 6.3287 0.337187
1186 6.21065 1.88486e-07
1187 6.33914 0.356313
1188 6.34708 0.295491
1189 6.21065 1.88486e-07
1190 6.21065 1.88486e-07
1191 6.21065 1.88486e-07
1192 6.21065 1.88486e-07
1193 6.21065 1.88486e-07
1194 6.48264 0.751319
1195 6.21065 1.88486e-07
1196 6.21065 1.88486e-07
1197 6.21065 1.88486e-07
1198 6.21829 0.0487202
1199 6.21065 1.88486e-07
1200 6.21065 1.88486e-07
1201 6.21065 1.88486e-07
1202 6.30323 0.285786
1203 6.21065 1.88486e-07
1204 6.21729 0.0438126
1205 6.21065 1.88486e-07
1206 6.21065 1.88486e-07
1207 6.21065 1.88486e-07
1208 6.21308 0.0103071
1209 6.21729 0.0464715
1210 6.21065 1.88486e-07
1211 6.21065 1.88486e-07
1212 6.21065 1.88486e-07
1213 6.26706 0.192328
1214 6.39644 0.532256
1215 6.21125 0.00421246
1216 6.24531 0.152259
1217 6.21065 1.88486e-07
1218 6.33712 0.380699
1219 6.28054 0.302717
1220 6.21065 1.88486e-07
1221 6.30179 0.322256
1222 6.21065 1.88486e-07
1223 6.36069 0.531839
1224 6.23449 0.112086
1225 6.21722 0.0437956
1226 6.21065 1.88486e-07
1227 6.40875 0.578415
1228 6.66579 1.10034
1229 6.61757 0.851457
1230 6.68182 0.943934
1231 6.21065 1.88486e-07
1232 6.21065 1.88486e-07
1233 6.21097 0.00221995
1234 6.43768 0.49718
1235 6.28276 0.238521
1236 6.35429 0.395033
1237 6.52922 0.813418
1238 6.21065 1.88486e-07
1239 6.22961 0.0928936
1240 6.21065 1.88486e-07
1241 6.21097 0.00221995
1242 6.21065 1.88486e-07
1243 6.21132 0.0047321
1244 6.26052 0.217465
1245 6.26153 0.229674
1246 6.21065 1.88486e-07
1247 6.5444 0.791841
1248 6.2485 0.175122
1249 6.21065 1.88486e-07
1250 6.21065 1.88486e-07
1251 6.36395 0.518493
1252 6.21065 1.88486e-07
1253 6.21545 0.0335894
1254 6.40239 0.516426
1255 6.43234 0.616896
1256 6.2121 0.0101519
1257 6.21065 1.88486e-07
1258 6.30938 0.3407
1259 6.29374 0.249687
1260 6.24015 0.123001
1261 6.49261 0.676934
1262 6.21188 0.00861374
1263 6.21729 0.0464715
1264 6.21065 1.88486e-07
1265 6.21065 1.88486e-07
1266 6.21065 1.88486e-07
1267 6.21065 1.88486e-07
1268 6.46121 0.758714
1269 6.62787 0.803333
1270 6.68551 0.835768
1271 6.65159 0.920716
1272 6.21065 1.88486e-07
1273 6.21065 1.88486e-07
1274 6.21065 1.88486e-07
1275 6.71565 1.06463
1276 6.29823 0.28703
1277 6.28254 0.25641
1278 6.21065 1.88486e-07
1279 6.21065 1.88486e-07
1280 6.27074 0.200604
1281 6.21065 1.88486e-07
1282 6.21065 1.88486e-07
1283 6.21065 1.88486e-07
1284 6.21065 1.88486e-07
1285 6.24942 0.193418
1286 6.36301 0.497089
1287 6.21065 1.88486e-07
1288 6.42102 0.689166
1289 6.21065 1.88486e-07
1290 6.21065 1.88486e-07
1291 6.22334 0.0538066
1292 6.21065 1.88486e-07
1293 6.21065 1.88486e-07
1294 6.21125 0.00421246
1295 6.25462 0.192411
1296 6.83596 1.17971
1297 6.22079 0.0709829
1298 6.25995 0.195336
1299 6.22981 0.119241
1300 6.21065 1.88486e-07
1301 6.25257 0.178663
1302 6.38139 0.534396
1303 6.78022 1.0551
1304 6.21065 1.88486e-07
1305 6.21065 1.88486e-07
1306 6.21065 1.88486e-07
1307 6.21065 1.88486e-07
1308 6.21065 1.88486e-07
1309 6.2802 0.243473
1310 6.35243 0.356469
1311 6.23613 0.115036
1312 6.52789 0.691256
1313 6.215 0.0304717
1314 6.33663 0.352782
1315 6.22016 0.0435905
1316 6.21065 1.88486e-07
1317 6.65029 0.945946
1318 6.28297 0.21775
1319 6.21065 1.88486e-07
1320 6.21065 1.88486e-07
1321 6.33667 0.399292
1322 6.21065 1.88486e-07
1323 6.2441 0.134463
1324 6.21065 1.88486e-07
1325 6.21065 1.88486e-07
1326 6.21065 1.88486e-07
1327 6.22079 0.0510868
1328 6.21065 1.88486e-07
1329 6.24238 0.149291
1330 6.30863 0.337797
1331 6.26594 0.270929
1332 6.21065 1.88486e-07
1333 6.35514 0.386412
1334 6.28945 0.230401
1335 6.22051 0.0663662
1336 6.21065 1.88486e-07
1337 6.27001 0.190284
1338 6.41609 0.637254
1339 6.30903 0.333452
1340 6.22868 0.126215
1341 6.21065 1.88486e-07
1342 6.21065 1.88486e-07
1343 6.21065 1.88486e-07
1344 6.25405 0.170936
1345 6.21065 1.88486e-07
1346 6.21065 1.88486e-07
1347 6.21065 1.88486e-07
1348 6.24468 0.166869
1349 6.21065 1.88486e-07
1350 6.21065 1.88486e-07
1351 6.47921 0.756914
1352 6.21065 1.88486e-07
1353 6.21065 1.88486e-07
1354 6.21065 1.88486e-07
1355 6.21065 1.88486e-07
1356 6.21065 1.88486e-07
1357 6.33968 0.343711
1358 6.52206 0.742025
1359 6.44606 0.764141
1360 6.21065 1.88486e-07
1361 6.21065 1.88486e-07
1362 6.21356 0.0203682
1363 6.21065 1.88486e-07
1364 6.21065 1.88486e-07
1365 6.21065 1.88486e-07
1366 6.25134 0.241952
1367 6.87108 1.27925
1368 7.18983 1.54261
1369 7.09953 1.40005
1370 6.98157 1.22158
1371 6.36904 0.380414
1372 6.28087 0.315722
1373 6.49228 0.698901
1374 6.21065 1.88486e-07
1375 6.30509 0.247946
1376 6.21065 1.88486e-07
1377 6.34662 0.386427
1378 6.21729 0.0464715
1379 6.22804 0.0836209
1380 6.21065 1.88486e-07
1381 6.21898 0.0415171
1382 6.21065 1.88486e-07
1383 6.21729 0.0464715
1384 6.46749 0.674576
1385 6.21729 0.0464715
1386 6.36245 0.401225
1387 6.23681 0.109236
1388 6.27815 0.268259
1389 6.21065 1.88486e-07
1390 6.32425 0.289375
1391 6.21065 1.88486e-07
1392 6.21065 1.88486e-07
1393 6.21065 1.88486e-07
1394 6.24976 0.194423
1395 6.21065 1.88486e-07
1396 6.21799 0.0466304
1397 6.21065 1.88486e-07
1398 6.48095 0.789962
1399 6.4444 0.612731
1400 6.21438 0.0235434
1401 6.22276 0.0777952
1402 6.26091 0.171661
1403 6.2357 0.127232
1404 6.4248 0.617091
1405 6.21065 1.88486e-07
1406 6.21065 1.88486e-07
1407 6.21065 1.88486e-07
1408 6.41525 0.524452
1409 6.65212 0.892173
1410 6.29062 0.213977
1411 6.2121 0.0101519
1412 6.77082 1.014
1413 6.35958 0.463836
1414 6.33496 0.356648
1415 6.27509 0.204134
1416 6.21065 1.88486e-07
1417 6.2522 0.14832
1418 6.22686 0.0824851
1419 6.33235 0.325494
1420 6.21065 1.88486e-07
1421 6.21065 1.88486e-07
1422 6.21065 1.88486e-07
1423 6.21065 1.88486e-07
1424 6.21065 1.88486e-07
1425 6.24839 0.151567
1426 6.31922 0.339894
1427 6.21065 1.88486e-07
1428 6.26512 0.284966
1429 6.21065 1.88486e-07
1430 6.21661 0.0322615
1431 6.21065 1.88486e-07
1432 6.25872 0.168323
1433 6.2366 0.128854
1434 6.21065 1.88486e-07
1435 6.24932 0.270723
1436 6.21065 1.88486e-07
1437 6.24778 0.157382
1438 6.41975 0.563583
1439 6.21065 1.88486e-07
1440 6.36356 0.533832
1441 6.23466 0.113728
1442 6.367 0.53261
1443 6.4165 0.544605
1444 6.25786 0.231521
1445 6.231 0.0997105
1446 6.37677 0.542551
1447 6.28834 0.286068
1448 6.22051 0.0690121
1449 6.30247 0.318143
1450 6.33947 0.468853
1451 6.24428 0.118739
1452 6.25747 0.185691
1453 6.27168 0.235051
1454 6.44993 0.677194
1455 6.26663 0.172435
1456 6.74047 1.11337
1457 6.21065 1.88486e-07
1458 6.28815 0.307136
1459 6.21065 1.88486e-07
1460 6.21065 1.88486e-07
1461 6.42694 0.580096
1462 6.2489 0.160586
1463 6.34779 0.430807
1464 6.21103 0.00269657
1465 6.21188 0.00861374
1466 6.21065 1.88486e-07
1467 6.21065 1.88486e-07
1468 6.21065 1.88486e-07
1469 6.21065 1.88486e-07
1470 6.49922 0.730016
1471 6.46698 0.69228
1472 6.29809 0.272279
1473 6.22934 0.0901777
1474 6.21759 0.0485725
1475 6.22301 0.0865255
1476 6.21065 1.88486e-07
1477 6.21065 1.88486e-07
1478 6.21065 1.88486e-07
1479 6.42667 0.646299
1480 6.22086 0.0714894
1481 6.21065 1.88486e-07
1482 6.24573 0.155178
1483 6.21065 1.88486e-07
1484 6.21065 1.88486e-07
1485 6.23174 0.1094
1486 6.50665 0.772645
1487 6.21065 1.88486e-07
1488 6.21065 1.88486e-07
1489 6.21065 1.88486e-07
1490 6.21097 0.00221995
1491 6.37342 0.518119
1492 6.33775 0.502329
1493 6.23853 0.113286
1494 6.2727 0.281594
1495 6.21065 1.88486e-07
1496 6.21103 0.00269657
1497 6.39618 0.550897
1498 6.21065 1.88486e-07
1499 6.21065 1.88486e-07
1500 6.21065 1.88486e-07
1501 6.24256 0.155587
1502 6.23404 0.161043
1503 6.3751 0.439994
1504 6.43269 0.683761
1505 6.6794 1.00064
1506 6.34529 0.399215
1507 6.21065 1.88486e-07
1508 6.21103 0.00269657
1509 6.29507 0.277626
1510 6.3194 0.351925
1511 6.21065 1.88486e-07
1512 6.21065 1.88486e-07
1513 6.21065 1.88486e-07
1514 6.21065 1.88486e-07
1515 6.24916 0.181173
1516 6.42736 0.531183
1517 6.21065 1.88486e-07
1518 6.21247 0.0127749
1519 6.21065 1.88486e-07
1520 6.21065 1.88486e-07
1521 6.21065 1.88486e-07
1522 6.21065 1.88486e-07
1523 6.37485 0.562516
1524 6.30664 0.387554
1525 6.78238 1.03672
1526 6.31152 0.349535
1527 6.21836 0.0539614
1528 6.29247 0.26854
1529 6.21065 1.88486e-07
1530 6.30824 0.48595
1531 6.21065 1.88486e-07
1532 6.6331 0.920558
1533 6.55701 0.637991
1534 6.23495 0.0856068
1535 6.70504 0.957866
1536 6.41103 0.629673
1537 6.33038 0.498658
1538 6.21065 1.88486e-07
1539 6.21065 1.88486e-07
1540 6.21065 1.88486e-07
1541 6.21065 1.88486e-07
1542 6.21065 1.88486e-07
1543 6.41952 0.484335
1544 6.89683 1.07426
1545 6.29914 0.254155
1546 6.21065 1.88486e-07
1547 6.21065 1.88486e-07
1548 6.21065 1.88486e-07
1549 6.53307 0.811554
1550 6.21065 1.88486e-07
1551 6.21065 1.88486e-07
1552 6.21065 1.88486e-07
1553 6.21065 1.88486e-07
1554 6.21065 1.88486e-07
1555 6.21065 1.88486e-07
1556 6.21132 0.0047321
1557 6.21065 1.88486e-07
1558 6.21065 1.88486e-07
1559 6.21065 1.88486e-07
1560 6.24865 0.164109
1561 6.21065 1.88486e-07
1562 6.24271 0.133565
1563 6.21065 1.88486e-07
1564 6.21065 1.88486e-07
1565 6.21065 1.88486e-07
1566 6.21065 1.88486e-07
1567 6.21065 1.88486e-07
1568 6.21065 1.88486e-07
1569 6.25587 0.247829
1570 6.39607 0.479023
1571 6.70677 0.97869
1572 6.3174 0.408214
1573 6.37168 0.403297
1574 6.23132 0.111782
1575 6.24133 0.124729
1576 6.4561 0.748382
1577 6.65312 0.953499
1578 6.47599 0.603155
1579 6.24768 0.135351
1580 6.21065 1.88486e-07
1581 6.21065 1.88486e-07
1582 6.28061 0.234821
1583 6.21065 1.88486e-07
1584 6.42764 0.592008
1585 6.56134 0.786966
1586 6.62238 0.931842
1587 6.34628 0.410975
1588 6.33919 0.365141
1589 6.27545 0.199633
1590 6.25451 0.145318
1591 6.43746 0.579923
1592 6.21065 1.88486e-07
1593 6.21065 1.88486e-07
1594 6.23524 0.172175
1595 6.21889 0.0475872
1596 6.33328 0.372165
1597 6.215 0.0304717
1598 6.34922 0.443474
1599 6.21065 1.88486e-07
1600 6.21065 1.88486e-07
1601 6.26389 0.212468
1602 6.21065 1.88486e-07
1603 6.21065 1.88486e-07
1604 6.21065 1.88486e-07
1605 6.23385 0.0951232
1606 6.21065 1.88486e-07
1607 6.21065 1.88486e-07
1608 6.21065 1.88486e-07
1609 6.21065 1.88486e-07
1610 6.21065 1.88486e-07
1611 6.21135 0.0049094
1612 6.61682 0.988618
1613 6.35414 0.403983
1614 6.26435 0.194966
1615 6.21065 1.88486e-07
1616 6.21103 0.00269657
1617 6.21065 1.88486e-07
1618 6.23388 0.098324
1619 6.21065 1.88486e-07
1620 6.28475 0.233245
1621 6.21065 1.88486e-07
1622 6.21065 1.88486e-07
1623 6.24482 0.139015
1624 6.21065 1.88486e-07
1625 6.21065 1.88486e-07
1626 6.21065 1.88486e-07
1627 6.21065 1.88486e-07
1628 6.21065 1.88486e-07
1629 6.42367 0.579536
1630 6.25987 0.196159
1631 6.21065 1.88486e-07
1632 6.21065 1.88486e-07
1633 6.21065 1.88486e-07
1634 6.34571 0.442768
1635 6.5567 0.825576
1636 6.21065 1.88486e-07
1637 6.22051 0.0690121
1638 6.21065 1.88486e-07
1639 6.21625 0.0391893
1640 6.36606 0.437769
1641 6.59505 0.840911
1642 6.27985 0.278051
1643 6.21065 1.88486e-07
1644 6.21065 1.88486e-07
1645 6.23464 0.100538
1646 6.21065 1.88486e-07
1647 6.21065 1.88486e-07
1648 6.2473 0.178942
1649 6.22329 0.0830701
1650 6.66892 1.01588
1651 6.30205 0.241351
1652 6.29244 0.350524
1653 6.55663 0.823746
1654 6.21132 0.0047321
1655 6.21065 1.88486e-07
1656 6.21065 1.88486e-07
1657 6.21065 1.88486e-07
1658 6.2208 0.0482497
1659 6.44336 0.622483
1660 6.63638 1.02259
1661 6.58774 0.872167
1662 6.25478 0.163801
1663 6.25038 0.185673
1664 6.32393 0.399732
1665 6.25284 0.201206
1666 6.25729 0.166962
1667 6.31517 0.381751
1668 6.38529 0.532863
1669 6.21065 1.88486e-07
1670 6.40366 0.504767
1671 6.21065 1.88486e-07
1672 6.21836 0.0539614
1673 6.33462 0.461328
1674 6.58554 0.862615
1675 6.78515 1.08792
1676 6.65115 0.944675
1677 6.32234 0.343428
1678 6.27145 0.211053
1679 6.32226 0.344338
1680 6.71768 1.13161
1681 6.2503 0.23807
1682 6.21065 1.88486e-07
1683 6.24218 0.113246
1684 6.21065 1.88486e-07
1685 6.28236 0.282651
1686 6.38637 0.517735
1687 6.21065 1.88486e-07
1688 6.21729 0.0464715
1689 6.25377 0.170945
1690 6.30681 0.318155
1691 6.23105 0.142794
1692 6.26499 0.222479
1693 6.31217 0.293788
1694 6.26415 0.19252
1695 6.24269 0.156988
1696 6.21065 1.88486e-07
1697 6.21065 1.88486e-07
1698 6.21065 1.88486e-07
1699 6.21065 1.88486e-07
1700 6.23664 0.104217
1701 6.21065 1.88486e-07
1702 6.38813 0.540696
1703 6.40513 0.643814
1704 6.2651 0.187944
1705 6.38474 0.513908
1706 6.21065 1.88486e-07
1707 6.26141 0.161111
1708 6.25301 0.215345
1709 6.21065 1.88486e-07
1710 6.21065 1.88486e-07
1711 6.21065 1.88486e-07
1712 6.31693 0.343106
1713 6.87559 1.29616
1714 6.47481 0.728071
1715 6.26472 0.191732
1716 6.21065 1.88486e-07
1717 6.21065 1.88486e-07
1718 6.21705 0.0352008
1719 6.21065 1.88486e-07
1720 6.21065 1.88486e-07
1721 6.3245 0.393151
1722 6.21065 1.88486e-07
1723 6.21065 1.88486e-07
1724 6.48348 0.73143
1725 6.28529 0.259684
1726 6.21065 1.88486e-07
1727 6.69437 0.928689
1728 6.73234 1.17691
1729 6.23881 0.197114
1730 6.21065 1.88486e-07
1731 6.39412 0.457932
1732 6.65132 0.983239
1733 6.55276 0.855558
1734 6.45652 0.67869
1735 6.53239 0.776368
1736 6.38084 0.548225
1737 6.63257 0.867028
1738 6.2169 0.0437846
1739 6.21065 1.88486e-07
1740 6.30606 0.354556
1741 6.75078 1.10796
1742 6.33671 0.357936
1743 6.37064 0.446818
1744 6.32947 0.447998
1745 6.22371 0.0717452
1746 6.21394 0.0230516
1747 6.52944 0.676856
1748 6.21065 1.88486e-07
1749 6.21065 1.88486e-07
1750 6.23907 0.119418
1751 6.21103 0.00269657
1752 6.21065 1.88486e-07
1753 6.23183 0.0915312
1754 6.29073 0.247404
1755 6.3281 0.374682
1756 6.2307 0.107772
1757 6.21065 1.88486e-07
1758 6.27821 0.248306
1759 6.58316 0.83773
1760 6.42214 0.653021
1761 6.54594 0.74983
1762 6.38257 0.50821
1763 6.21065 1.88486e-07
1764 6.21065 1.88486e-07
1765 6.23132 0.111782
1766 6.21065 1.88486e-07
1767 6.21065 1.88486e-07
1768 6.25964 0.194741
1769 6.21065 1.88486e-07
1770 6.21065 1.88486e-07
1771 6.21729 0.0438126
1772 6.30917 0.393263
1773 6.21065 1.88486e-07
1774 6.21065 1.88486e-07
1775 6.26995 0.199231
1776 6.30363 0.398409
1777 6.78556 1.07704
1778 6.21065 1.88486e-07
1779 6.21065 1.88486e-07
1780 6.21065 1.88486e-07
1781 6.21065 1.88486e-07
1782 6.21065 1.88486e-07
1783 6.42223 0.654336
1784 6.21065 1.88486e-07
1785 6.21065 1.88486e-07
1786 6.21103 0.00269657
1787 6.21065 1.88486e-07
1788 6.48062 0.679305
1789 6.22223 0.0548412
1790 6.27863 0.273141
1791 6.21065 1.88486e-07
1792 6.23555 0.0932613
1793 6.32091 0.328171
1794 6.21065 1.88486e-07
1795 6.22282 0.0602349
1796 6.28713 0.272518
1797 6.21065 1.88486e-07
1798 6.21065 1.88486e-07
1799 6.44548 0.641474
1800 6.21065 1.88486e-07
1801 6.21822 0.0467977
1802 6.24552 0.152486
1803 6.22651 0.0639464
1804 6.21065 1.88486e-07
1805 6.21065 1.88486e-07
1806 6.22372 0.085111
1807 6.23676 0.131878
1808 6.21065 1.88486e-07
1809 6.21065 1.88486e-07
1810 6.3422 0.401087
1811 6.21065 1.88486e-07
1812 6.31544 0.391696
1813 6.22079 0.0709829
1814 6.21729 0.0464715
1815 6.56307 0.673319
1816 6.52856 0.573169
1817 6.287 0.254628
1818 6.22092 0.0622649
1819 6.21212 0.00610472
1820 6.45383 0.625401
1821 6.21065 1.88486e-07
1822 6.21065 1.88486e-07
1823 6.21065 1.88486e-07
1824 6.21065 1.88486e-07
1825 6.21065 1.88486e-07
1826 6.21065 1.88486e-07
1827 6.28898 0.339249
1828 6.21065 1.88486e-07
1829 6.21065 1.88486e-07
1830 6.27948 0.27315
1831 6.21065 1.88486e-07
1832 6.21065 1.88486e-07
1833 6.30541 0.304984
1834 6.21065 1.88486e-07
1835 6.26003 0.155025
1836 6.28188 0.238982
1837 6.21065 1.88486e-07
1838 6.21065 1.88486e-07
1839 6.21065 1.88486e-07
1840 6.2474 0.175293
1841 6.371 0.392554
1842 6.30208 0.280057
1843 6.33442 0.403977
1844 6.25254 0.165882
1845 6.21065 1.88486e-07
1846 6.21065 1.88486e-07
1847 6.31782 0.395413
1848 6.26893 0.19209
1849 6.21065 1.88486e-07
1850 6.21065 1.88486e-07
1851 6.21065 1.88486e-07
1852 6.2909 0.212289
1853 6.21065 1.88486e-07
1854 6.21065 1.88486e-07
1855 6.21065 1.88486e-07
1856 6.21065 1.88486e-07
1857 6.21065 1.88486e-07
1858 6.21065 1.88486e-07
1859 6.24866 0.140119
1860 6.22058 0.0514515
1861 6.28987 0.370254
1862 6.24093 0.187337
1863 6.21065 1.88486e-07
1864 6.21065 1.88486e-07
1865 6.21065 1.88486e-07
1866 6.36172 0.531479
1867 6.30768 0.30672
1868 6.22511 0.0745306
1869 6.52928 0.764858
1870 6.35847 0.42996
1871 6.51846 0.759753
1872 6.4197 0.513274
1873 6.21065 1.88486e-07
1874 6.21065 1.88486e-07
1875 6.25791 0.207285
1876 6.43885 0.672664
1877 6.21065 1.88486e-07
1878 6.21065 1.88486e-07
1879 6.21065 1.88486e-07
1880 6.21065 1.88486e-07
1881 6.21065 1.88486e-07
1882 6.21065 1.88486e-07
1883 6.27407 0.221525
1884 6.21065 1.88486e-07
1885 6.21065 1.88486e-07
1886 6.43081 0.645732
1887 6.21065 1.88486e-07
1888 6.22116 0.0516329
1889 6.6724 0.996485
1890 6.25664 0.164085
1891 6.32221 0.289118
1892 6.21065 1.88486e-07
1893 6.21065 1.88486e-07
1894 6.22771 0.104693
1895 6.21065 1.88486e-07
1896 6.2438 0.163216
1897 6.21552 0.0295334
1898 6.36107 0.505664
1899 6.79059 1.08913
1900 6.41772 0.563481
1901 7.32761 1.80688
1902 6.63152 0.894953
1903 6.25197 0.148895
1904 6.21065 1.88486e-07
1905 6.21065 1.88486e-07
1906 6.21065 1.88486e-07
1907 6.21759 0.0309658
1908 6.33411 0.426512
1909 6.21065 1.88486e-07
1910 6.72579 1.10765
1911 6.26046 0.230975
1912 6.31843 0.421422
1913 6.21065 1.88486e-07
1914 6.21065 1.88486e-07
1915 6.21806 0.0496504
1916 6.21135 0.0049094
1917 6.22876 0.0894951
1918 6.21065 1.88486e-07
1919 6.23036 0.0829176
1920 6.21065 1.88486e-07
1921 6.23442 0.120634
1922 6.45091 0.730608
1923 6.21836 0.0539614
1924 6.25246 0.150164
1925 6.24501 0.120612
1926 6.21065 1.88486e-07
1927 6.21065 1.88486e-07
1928 6.22608 0.108042
1929 6.25202 0.15391
1930 6.76163 0.916768
1931 6.2917 0.298432
1932 6.37998 0.476756
1933 6.27239 0.284369
1934 6.29706 0.277171
1935 6.22581 0.101216
1936 6.21729 0.0464715
1937 6.21065 1.88486e-07
1938 6.27639 0.317617
1939 6.47105 0.724387
1940 6.53748 0.869773
1941 6.21065 1.88486e-07
1942 6.21065 1.88486e-07
1943 6.43902 0.584657
1944 6.48922 0.758246
1945 6.73402 1.08975
1946 6.21065 1.88486e-07
1947 6.32646 0.401498
1948 6.3013 0.348318
1949 6.41966 0.711424
1950 6.28047 0.272935
1951 6.40944 0.657388
1952 6.24655 0.117073
1953 6.21065 1.88486e-07
1954 6.21065 1.88486e-07
1955 6.21065 1.88486e-07
1956 6.22082 0.0690025
1957 6.28093 0.228153
1958 6.21065 1.88486e-07
1959 6.21065 1.88486e-07
1960 6.24266 0.159352
1961 6.21065 1.88486e-07
1962 6.21065 1.88486e-07
1963 6.21065 1.88486e-07
1964 6.21135 0.0049094
1965 6.21065 1.88486e-07
1966 6.21065 1.88486e-07
1967 6.26009 0.220168
1968 6.25443 0.161808
1969 6.21065 1.88486e-07
1970 6.21065 1.88486e-07
1971 6.21065 1.88486e-07
1972 6.31167 0.369666
1973 6.38476 0.579961
1974 6.56075 0.821521
1975 6.31403 0.278208
1976 6.29878 0.31492
1977 6.21065 1.88486e-07
1978 6.21065 1.88486e-07
1979 6.23623 0.128729
1980 6.21065 1.88486e-07
1981 6.21135 0.0049094
1982 6.82763 1.06551
1983 6.35032 0.392209
1984 6.21065 1.88486e-07
1985 6.43935 0.562373
1986 6.21065 1.88486e-07
1987 6.37618 0.550838
1988 6.33629 0.308898
1989 6.23242 0.152418
1990 6.252 0.158054
1991 6.26425 0.209043
1992 6.4438 0.604947
1993 6.24203 0.153755
1994 6.21065 1.88486e-07
1995 6.21065 1.88486e-07
1996 6.21065 1.88486e-07
1997 6.26966 0.205833
1998 6.23586 0.125941
1999 6.53322 0.716008
2000 6.23021 0.0774634
2001 6.21887 0.055317
2002 6.21065 1.88486e-07
2003 6.21065 1.88486e-07
2004 6.21065 1.88486e-07
2005 6.21065 1.88486e-07
2006 6.21065 1.88486e-07
2007 6.21492 0.0273075
2008 6.21065 1.88486e-07
2009 6.21065 1.88486e-07
2010 6.21065 1.88486e-07
2011 6.27733 0.259573
2012 6.21065 1.88486e-07
2013 6.21065 1.88486e-07
2014 6.25874 0.183947
2015 6.21065 1.88486e-07
2016 6.21065 1.88486e-07
2017 6.40303 0.474022
2018 6.40244 0.576005
2019 6.28506 0.266514
2020 6.74211 0.910431
2021 6.548 0.774232
2022 6.36037 0.349903
2023 6.42637 0.523171
2024 6.27799 0.246596
2025 6.21588 0.0366275
2026 6.21065 1.88486e-07
2027 6.21065 1.88486e-07
2028 6.21284 0.0153117
2029 6.21065 1.88486e-07
2030 6.29897 0.288562
2031 6.43026 0.638523
2032 6.40903 0.455825
